 Ep_number: 2345, Ep_Reward: -1242.5, Ep_tot_steps: 200, T_overlap: 8, T_nonbonded: 187, T_tot_all_min: 13, T_similar_min: 7, T_lower_ene_min: 4, T_higher_ene_min: 2, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 6, atom_shift: -2.0 
 Ep_number: 2346, Ep_Reward: -142.9, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 185, T_tot_all_min: 12, T_similar_min: 4, T_lower_ene_min: 4, T_higher_ene_min: 4, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 4, atom_shift: 2.0 
 Ep_number: 2347, Ep_Reward: -2080.0, Ep_tot_steps: 200, T_overlap: 8, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2348, Ep_Reward: -1902.2, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 189, T_tot_all_min: 11, T_similar_min: 7, T_lower_ene_min: 1, T_higher_ene_min: 3, T_high_low_min: 4, T_unique_min: (30, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 6, atom_shift: 2.0 
 Ep_number: 2349, Ep_Reward: -2340.0, Ep_tot_steps: 200, T_overlap: 34, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2350, Ep_Reward: -1179.9, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 198, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: 2.0 
 Ep_number: 2351, Ep_Reward: -2050.0, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 4, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 7, atom_shift: 2.0 
 Ep_number: 2352, Ep_Reward: -2090.0, Ep_tot_steps: 200, T_overlap: 9, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: 2.0 
 Ep_number: 2353, Ep_Reward: -1549.7, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: -2.0 
 Ep_number: 2354, Ep_Reward: -2170.0, Ep_tot_steps: 200, T_overlap: 17, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2355, Ep_Reward: -2070.0, Ep_tot_steps: 200, T_overlap: 10, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 3, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: 2.0 
 Ep_number: 2356, Ep_Reward: -2120.0, Ep_tot_steps: 200, T_overlap: 12, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: 2.0 
 Ep_number: 2357, Ep_Reward: -1378.8, Ep_tot_steps: 200, T_overlap: 12, T_nonbonded: 193, T_tot_all_min: 5, T_similar_min: 3, T_lower_ene_min: 2, T_higher_ene_min: 0, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: 2.0 
 Ep_number: 2358, Ep_Reward: -183.9, Ep_tot_steps: 200, T_overlap: 14, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 0, T_lower_ene_min: 3, T_higher_ene_min: 0, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2359, Ep_Reward: -1209.3, Ep_tot_steps: 200, T_overlap: 21, T_nonbonded: 183, T_tot_all_min: 13, T_similar_min: 5, T_lower_ene_min: 2, T_higher_ene_min: 6, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 1, atom_shift: 2.0 
 Ep_number: 2360, Ep_Reward: -2000.0, Ep_tot_steps: 200, T_overlap: 2, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2361, Ep_Reward: -1245.2, Ep_tot_steps: 200, T_overlap: 28, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 0, T_lower_ene_min: 2, T_higher_ene_min: 0, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 4, atom_shift: -2.0 
 Ep_number: 2362, Ep_Reward: -2010.0, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 3, atom_shift: -2.0 
 Ep_number: 2363, Ep_Reward: -2180.0, Ep_tot_steps: 200, T_overlap: 18, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: -2.0 
 Ep_number: 2364, Ep_Reward: -458.3, Ep_tot_steps: 200, T_overlap: 11, T_nonbonded: 184, T_tot_all_min: 15, T_similar_min: 7, T_lower_ene_min: 4, T_higher_ene_min: 4, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: -2.0 
 Ep_number: 2365, Ep_Reward: -1789.5, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 1, atom_shift: 2.0 
 Ep_number: 2366, Ep_Reward: -2030.0, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: -2.0 
 Ep_number: 2367, Ep_Reward: -2120.0, Ep_tot_steps: 200, T_overlap: 12, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: 2.0 
 Ep_number: 2368, Ep_Reward: -1858.7, Ep_tot_steps: 200, T_overlap: 7, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: -2.0 
 Ep_number: 2369, Ep_Reward: -2030.0, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: 2.0 
 Ep_number: 2370, Ep_Reward: -2030.0, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 3, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 3, atom_shift: -2.0 
 Ep_number: 2371, Ep_Reward: -2010.0, Ep_tot_steps: 200, T_overlap: 2, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: -2.0 
 Ep_number: 2372, Ep_Reward: -2000.0, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 194, T_tot_all_min: 6, T_similar_min: 3, T_lower_ene_min: 0, T_higher_ene_min: 3, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2373, Ep_Reward: -2040.0, Ep_tot_steps: 200, T_overlap: 4, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 7, atom_shift: 2.0 
 Ep_number: 2374, Ep_Reward: -2040.0, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: 2.0 
 Ep_number: 2375, Ep_Reward: -2020.0, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: 2.0 
 Ep_number: 2376, Ep_Reward: -1913.9, Ep_tot_steps: 200, T_overlap: 6, T_nonbonded: 191, T_tot_all_min: 9, T_similar_min: 6, T_lower_ene_min: 1, T_higher_ene_min: 2, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 4, atom_shift: 2.0 
 Ep_number: 2377, Ep_Reward: -1877.4, Ep_tot_steps: 200, T_overlap: 20, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 2, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: 2.0 
 Ep_number: 2378, Ep_Reward: -2200.0, Ep_tot_steps: 200, T_overlap: 21, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2379, Ep_Reward: -1298.8, Ep_tot_steps: 200, T_overlap: 4, T_nonbonded: 194, T_tot_all_min: 6, T_similar_min: 4, T_lower_ene_min: 2, T_higher_ene_min: 0, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 1, atom_shift: -2.0 
 Ep_number: 2380, Ep_Reward: -1365.4, Ep_tot_steps: 200, T_overlap: 15, T_nonbonded: 187, T_tot_all_min: 12, T_similar_min: 9, T_lower_ene_min: 3, T_higher_ene_min: 0, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2381, Ep_Reward: -2150.0, Ep_tot_steps: 200, T_overlap: 16, T_nonbonded: 199, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 6, atom_shift: 2.0 
 Ep_number: 2382, Ep_Reward: -2010.0, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 4, atom_shift: 2.0 
 Ep_number: 2383, Ep_Reward: -2070.0, Ep_tot_steps: 200, T_overlap: 7, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: 2.0 
 Ep_number: 2384, Ep_Reward: -2130.0, Ep_tot_steps: 200, T_overlap: 15, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2385, Ep_Reward: -2140.0, Ep_tot_steps: 200, T_overlap: 16, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2386, Ep_Reward: -1180.0, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 1, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2387, Ep_Reward: -2100.0, Ep_tot_steps: 200, T_overlap: 10, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: 2.0 
 Ep_number: 2388, Ep_Reward: -2050.0, Ep_tot_steps: 200, T_overlap: 6, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: 2.0 
 Ep_number: 2389, Ep_Reward: -1944.1, Ep_tot_steps: 200, T_overlap: 7, T_nonbonded: 194, T_tot_all_min: 4, T_similar_min: 3, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: -2.0 
 Ep_number: 2390, Ep_Reward: -2000.0, Ep_tot_steps: 200, T_overlap: 0, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: 2.0 
 Ep_number: 2391, Ep_Reward: -2090.0, Ep_tot_steps: 200, T_overlap: 9, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2392, Ep_Reward: -2200.0, Ep_tot_steps: 200, T_overlap: 20, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: -2.0 
 Ep_number: 2393, Ep_Reward: -1523.1, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 3, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2394, Ep_Reward: -1483.7, Ep_tot_steps: 200, T_overlap: 61, T_nonbonded: 189, T_tot_all_min: 10, T_similar_min: 6, T_lower_ene_min: 2, T_higher_ene_min: 2, T_high_low_min: 4, T_unique_min: (30, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2395, Ep_Reward: -2100.0, Ep_tot_steps: 200, T_overlap: 11, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 7, atom_shift: 2.0 
 Ep_number: 2396, Ep_Reward: -1970.0, Ep_tot_steps: 200, T_overlap: 0, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 3, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 3, atom_shift: 2.0 
 Ep_number: 2397, Ep_Reward: -2052.6, Ep_tot_steps: 200, T_overlap: 26, T_nonbonded: 190, T_tot_all_min: 10, T_similar_min: 8, T_lower_ene_min: 1, T_higher_ene_min: 1, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: -2.0 
 Ep_number: 2398, Ep_Reward: -2050.0, Ep_tot_steps: 200, T_overlap: 6, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 7, atom_shift: -2.0 
 Ep_number: 2399, Ep_Reward: -1992.2, Ep_tot_steps: 200, T_overlap: 4, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 2, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2400, Ep_Reward: -1981.3, Ep_tot_steps: 200, T_overlap: 10, T_nonbonded: 193, T_tot_all_min: 7, T_similar_min: 4, T_lower_ene_min: 2, T_higher_ene_min: 1, T_high_low_min: 3, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: -2.0 
 Ep_number: 2401, Ep_Reward: -1958.4, Ep_tot_steps: 200, T_overlap: 10, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 1, atom_shift: 2.0 
 Ep_number: 2402, Ep_Reward: -1770.3, Ep_tot_steps: 200, T_overlap: 1, T_nonbonded: 194, T_tot_all_min: 6, T_similar_min: 2, T_lower_ene_min: 1, T_higher_ene_min: 3, T_high_low_min: 4, T_unique_min: (30, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: -2.0 
 Ep_number: 2403, Ep_Reward: -2130.0, Ep_tot_steps: 200, T_overlap: 13, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: 2.0 
 Ep_number: 2404, Ep_Reward: -1910.0, Ep_tot_steps: 200, T_overlap: 14, T_nonbonded: 196, T_tot_all_min: 4, T_similar_min: 2, T_lower_ene_min: 2, T_higher_ene_min: 0, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: 2.0 
 Ep_number: 2405, Ep_Reward:  2490.9, Ep_tot_steps: 29, T_overlap: 3, T_nonbonded: 11, T_tot_all_min: 15, T_similar_min: 9, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2406, Ep_Reward: -2020.0, Ep_tot_steps: 200, T_overlap: 2, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: 2.0 
 Ep_number: 2407, Ep_Reward: -901.9, Ep_tot_steps: 200, T_overlap: 16, T_nonbonded: 182, T_tot_all_min: 14, T_similar_min: 6, T_lower_ene_min: 4, T_higher_ene_min: 4, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: 2.0 
 Ep_number: 2408, Ep_Reward: -2000.0, Ep_tot_steps: 200, T_overlap: 0, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 3, atom_shift: 2.0 
 Ep_number: 2409, Ep_Reward: -2030.0, Ep_tot_steps: 200, T_overlap: 5, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: -2.0 
 Ep_number: 2410, Ep_Reward: -312.5, Ep_tot_steps: 200, T_overlap: 6, T_nonbonded: 189, T_tot_all_min: 9, T_similar_min: 5, T_lower_ene_min: 2, T_higher_ene_min: 2, T_high_low_min: 4, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: 2.0 
 Ep_number: 2411, Ep_Reward: -2030.0, Ep_tot_steps: 200, T_overlap: 3, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 4, atom_shift: 2.0 
 Ep_number: 2412, Ep_Reward: -2060.0, Ep_tot_steps: 200, T_overlap: 7, T_nonbonded: 199, T_tot_all_min: 1, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 0, atom_shift: -2.0 
 Ep_number: 2413, Ep_Reward: -402.5, Ep_tot_steps: 200, T_overlap: 36, T_nonbonded: 190, T_tot_all_min: 7, T_similar_min: 1, T_lower_ene_min: 3, T_higher_ene_min: 3, T_high_low_min: 6, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 10, atom_shift: -2.0 
 Ep_number: 2414, Ep_Reward: -1936.9, Ep_tot_steps: 200, T_overlap: 4, T_nonbonded: 191, T_tot_all_min: 9, T_similar_min: 4, T_lower_ene_min: 1, T_higher_ene_min: 4, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: 2.0 
 Ep_number: 2415, Ep_Reward:  2268.4, Ep_tot_steps: 19, T_overlap: 5, T_nonbonded: 2, T_tot_all_min: 12, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 2, atom_shift: -2.0 
 Ep_number: 2416, Ep_Reward: -2150.0, Ep_tot_steps: 200, T_overlap: 16, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 1, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 8, atom_shift: -2.0 
 Ep_number: 2417, Ep_Reward: -1461.6, Ep_tot_steps: 200, T_overlap: 8, T_nonbonded: 193, T_tot_all_min: 6, T_similar_min: 0, T_lower_ene_min: 3, T_higher_ene_min: 3, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 1, atom_shift: 2.0 
 Ep_number: 2418, Ep_Reward: -2120.0, Ep_tot_steps: 200, T_overlap: 12, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 6, atom_shift: -2.0 
 Ep_number: 2419, Ep_Reward: -1304.8, Ep_tot_steps: 200, T_overlap: 11, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 1, T_lower_ene_min: 1, T_higher_ene_min: 0, T_high_low_min: 1, T_unique_min: (27, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 7, atom_shift: 2.0 
 Ep_number: 2420, Ep_Reward: -2110.0, Ep_tot_steps: 200, T_overlap: 11, T_nonbonded: 198, T_tot_all_min: 2, T_similar_min: 2, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: -2.0 
 Ep_number: 2421, Ep_Reward: -2150.0, Ep_tot_steps: 200, T_overlap: 17, T_nonbonded: 197, T_tot_all_min: 3, T_similar_min: 1, T_lower_ene_min: 0, T_higher_ene_min: 2, T_high_low_min: 2, T_unique_min: (28, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 5, atom_shift: -2.0 
 Ep_number: 2422, Ep_Reward: -1389.2, Ep_tot_steps: 200, T_overlap: 28, T_nonbonded: 192, T_tot_all_min: 7, T_similar_min: 2, T_lower_ene_min: 2, T_higher_ene_min: 3, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 3, atom_shift: -2.0 
 Ep_number: 2423, Ep_Reward: -2060.0, Ep_tot_steps: 200, T_overlap: 6, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 11, atom_shift: 2.0 
 Ep_number: 2424, Ep_Reward: -2080.0, Ep_tot_steps: 200, T_overlap: 8, T_nonbonded: 200, T_tot_all_min: 0, T_similar_min: 0, T_lower_ene_min: 0, T_higher_ene_min: 0, T_high_low_min: 0, T_unique_min: (26, 25), Initial Ene:  8.8811, GM_ene:  7.8819, atom select: 9, atom_shift: -2.0 
